click,impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id
1,1,5.851252814446936e+18,21477611,28698,2,2,804,2531,14965,14614,18822
1,2,8.964819613832005e+18,21898456,37210,2,2,145192,29,9336,12088,0
1,1,1.4340390157469405e+19,6434912,23777,1,1,1355,16,36,44,3408220
0,1,4.7134385177471245e+17,20886798,34956,2,1,277,2122,20488,14035,14287725
0,1,7.010385989455118e+18,9583998,23637,2,1,39094,357,8033,223,2342781
1,1,4.89430326276886e+18,21204731,26244,2,2,4471,3886,29327,25769,12028590
0,1,1.205787899908646e+19,20147339,27961,2,2,3482578,51484,422147,377079,905724
1,1,6.985924435961416e+18,21202114,36005,2,2,17765,123,3255,1687,5412290
1,2,1.4340390157469405e+19,9027213,23808,3,1,1,1,0,0,3120705
1,2,7.90391452832019e+18,21162253,1325,1,1,79728,196556,634715,878359,0
0,1,1.7644778352940083e+19,20658964,34056,2,1,616551,52030,115838,72944,305294
0,1,1.130902570404585e+19,22002402,38263,2,2,3,17,149,98,1375805
1,1,3.631186374673024e+18,1455210,2737,2,1,6478514,1094,110908,108405,3998630
0,1,7.90391452832019e+18,21162255,1325,2,1,930959,2245,9168,13222,788394
1,1,1.3416878294870458e+19,3066490,23786,1,1,281,375,246,115,20490932
1,1,1.0726002060893143e+19,20036558,23800,1,1,127,49,44,75,17137192
0,1,5.43714759920333e+18,10615540,30009,2,1,11034731,9829,27375,31986,720787
0,3,1.511008931457547e+19,4427121,20523,3,2,1790330,191047,997237,47561,0
0,1,2.0021430589649848e+18,20188693,24124,3,1,26,52,55,95,10809742
0,1,8.33510500251745e+18,20582549,33524,1,1,4,56,51,129,21684417
1,1,1.5534763287740803e+18,4321362,19351,2,1,489441,326693,1186681,943780,510616
0,1,1.4340390157469405e+19,6434928,23777,1,1,483,846,545,722,1237036
1,1,1.4340390157469405e+19,20640002,23808,2,2,611204,2853,1225,1450,0
0,1,1.4340390157469405e+19,21163927,23808,2,2,9736,10896,17694,136,41478
1,1,4.2981186814246446e+18,21866029,385,1,1,70250,173,296,408,19825290
0,1,1.4340390157469405e+19,9027213,23808,3,1,1,1,0,0,5714549
1,1,5.589649412465737e+18,21460217,35035,3,1,2014405,4731,4053,232,0
0,1,5.776425564239656e+17,20042658,23779,1,1,9376113,24743,1200,1417,0
0,1,1.205787899908646e+19,20157628,27961,3,3,0,0,49,60,10655108
1,2,3.631186374673024e+18,20608747,2737,3,1,67605,40207,134345,116227,0
0,1,1.5977952776350163e+19,20666061,2468,3,1,5702843,1711,191333,39648,9981021
0,1,1.205787899908646e+19,20164768,27961,1,1,9558566,1251,3421,4184,1806968
1,1,5.937256857527595e+18,21299842,34139,1,1,190,11950,16957,16452,12755518
1,1,1.2503469336783718e+19,21143475,35669,2,1,3934,3125,27714,18712,6984009
1,1,5.260594170071819e+16,3048013,23782,1,1,697,747,2387,3007,10398360
1,1,3.8885307808216545e+18,21244276,28411,1,1,19701,3371,2144,2569,887947
1,1,1.4340390157469405e+19,9027549,23808,1,1,733,5340,14,18,1393593
1,1,3.316358663713014e+16,21459084,36884,2,1,4342,3609,60033,143912,3829138
1,2,1.5349556856043354e+19,21758649,36855,3,1,2060260,380829,1150621,49698,839096
0,1,1.0124700210142722e+19,4332980,23778,3,1,3545019,22,13,178,0
0,1,1.205787899908646e+19,20174584,27961,1,1,23679576,31377,37512,38974,0
1,2,4.517396212946768e+18,3832373,23793,1,1,3973,1045,59,130,22296696
0,1,1.089356239829434e+19,20202868,879,2,1,121690,130,7069,435,7912961
1,1,4.2981186814246446e+18,7203361,385,2,2,13168695,19603,18673,1705,731830
0,3,3.5719659637571866e+18,21313588,36278,2,2,35346,1523,2367,2596,1575301
1,2,1.1757678735530455e+19,21202118,11103,2,1,500,124,168079,9809,1233046
1,1,1.7363854844105062e+19,20017074,23798,2,1,143574,9553,4,64030,4756414
1,1,1.39255008325503e+19,20723695,11794,2,2,13648275,645585,1885948,1399822,5601949
0,1,1.4340390157469405e+19,4708622,23777,2,1,1100786,5215,7790,7955,6419196
0,1,8.134264174510893e+18,10951015,1268,2,2,12738696,134157,212552,2,16380142
1,1,2.670952723278905e+18,20172874,23805,2,1,4,7,95,16,5162248
0,1,4.426693077192432e+18,20366103,33280,3,3,579992,404493,907383,821228,0
1,7,1.6794704970244289e+19,5059558,26286,1,1,153,250,303,527,593074
1,1,1.4340390157469405e+19,21163927,23808,2,2,14820004,850,1361,127,1511046
1,1,1.4340390157469405e+19,9027426,23808,1,1,13764637,2656,1640,1896,20777535
0,4,1.4340390157469405e+19,21163925,23808,1,1,20089,15911,93610,148,0
0,3,1.4340390157469405e+19,9027213,23808,2,1,1,1,0,0,8302305
1,183,1.265502459667583e+17,21243951,36263,2,1,259,566,9440,179,0
1,2,1.205787899908646e+19,20203709,27961,3,1,67,158,83,109,352884
0,1,1.205787899908646e+19,20147157,27961,2,2,10135313,221,165,269,4138782
0,1,9.806838428950888e+18,21811751,37737,2,2,10447,22360,27049,80369,1790208
0,1,8.33510500251745e+18,20549218,33524,1,1,10446,10790,7049,243,3519169
0,7,3.621314419534501e+17,21866253,37156,2,2,6186,2435,9411,3629,0
0,1,5.345544339361684e+18,5858822,23796,1,1,20090329,282,6,12,0
1,1,5.498760078536149e+18,22160735,38775,1,1,1768,4719,26342,24873,17612009
1,1,1.8700442407286835e+18,21272677,36441,2,1,247634,3977,403,294,2986768
1,1,1.1627567248264462e+19,20425227,82,1,1,131,136,87,116,2217529
1,1,1.3090221289647714e+19,20174945,23795,2,2,8984,4812,3,7,2165359
1,3,1.4340390157469405e+19,3529334,23777,2,2,9140,683,338,460,0
1,2,2.2917676658146212e+18,21103892,24376,2,1,8,88,206,291,6533794
0,1,1.130902570404585e+19,22002402,38263,3,2,3,298,64,147,4576334
0,1,7.965328752287166e+18,21402242,36878,2,2,13599980,2905,17012,53489,2558334
1,2,7.703279069701544e+18,21299640,4983,1,1,14,26,38,51,20925179
1,1,1.175324030367011e+19,2147417,7086,3,3,2126732,143612,427156,372778,0
1,1,1.4340390157469405e+19,21163923,23808,2,2,3352,4176,7390,34,13662520
1,1,1.2045278582648893e+19,21206148,36130,2,2,4318,29,2561,40488,12892215
0,2,6.402869669179636e+18,20501555,17180,1,1,11261824,41684,248326,217844,396975
0,1,1.145052596969788e+18,22091463,38472,3,2,1932,137,2086,9614,3662199
1,1,5.260594170071819e+16,3048011,23782,1,1,1582,705,470,769,22558777
1,1,7.143518654485987e+18,20393504,33093,2,2,1187,82,133,544,7300421
1,1,1.4340390157469405e+19,21163925,23808,2,1,49,615,952,120,16234695
1,1,1.358151347341538e+19,21219974,35734,3,1,189581,62765,138050,119162,0
0,1,1.205787899908646e+19,20180224,27961,2,2,701070,2950,5599,6938,0
1,4,9.45917755559769e+18,21163123,5466,2,1,51599,75196,208980,185011,7383331
0,1,2.6928596198512824e+18,4212764,2051,3,3,1200875,30,163,56,0
1,1,1.4340390157469405e+19,4708247,23777,2,2,396427,85036,186299,158179,6704120
0,2,1.4340390157469405e+19,3109451,23777,2,1,642190,1115,1550,1816,0
1,3,9.004035880665278e+18,20595493,33800,1,1,728095,364574,1513566,1203377,0
1,1,1.4600073692226417e+19,20665844,4004,2,2,5685,7494,41375,587,262567
1,1,2.3961097036938803e+18,21203227,25190,1,1,3177345,614502,2093158,1390816,0
1,1,1.0053333393464848e+19,7122929,13697,1,1,907483,240239,1589725,1258557,198129
0,1,1.445280056686617e+19,10587781,29696,3,2,8616964,2036,372,468,2082122
0,1,1.4340390157469405e+19,20644045,23808,1,1,98,2,1,3,21112115
1,1,2.6928596198512824e+18,4351128,2051,2,1,15767711,21107,668,81,1459316
1,2,1.4340390157469405e+19,20640060,23808,3,3,709776,57925,5560,5863,669992
1,1,7.53684113090204e+18,21208884,34619,1,1,985,3693,1299,1517,12158887
1,1,1.4340390157469405e+19,9027213,23808,1,1,1,1,0,0,18737914
1,1,4.854814850325708e+18,4402841,6144,2,1,14589034,321413,1231298,14505,392612
0,1,8.673988629982137e+18,20569489,24130,2,2,11828,7368,31444,16287,743948
1,60,1.4061670698045905e+19,21360230,36744,2,2,2123,5558,15623,33916,0
0,1,1.2902129976731994e+19,3067652,23785,1,1,82187,1657,1064,181,7442254
1,5,1.7693099677562102e+19,20108853,29900,3,2,21,12,1756,2024,2709013
1,2,1.884917597901725e+17,21393580,24151,2,2,930,387,12925,13069,83199
0,1,1.7446436672557894e+19,4283052,357,1,1,17198815,9786,4701,16139,0
1,1,8.875653401840625e+17,21758570,37465,2,2,6744,5762,73198,1121,1101565
1,1,3.130932745873709e+17,20653215,33285,2,2,21390,85792,480651,158786,8238662
1,1,5.772191329394712e+18,21014760,9863,2,2,283,3366,7591,4511,2668722
1,1,1.338241389442101e+19,22133179,38717,2,2,11497286,267042,1767970,16254,13568887
1,1,1.3122301311168616e+19,1964134,3959,2,1,68240,141727,747252,1029,8641453
1,140,1.205787899908646e+19,20185489,27961,2,2,224,55,409,579,0
1,1,1.7629357233897613e+19,10585299,29001,1,1,3164515,67866,716120,226168,429841
1,1,2.6928596198512824e+18,4323458,2051,2,2,168,549,1263,1184,4012063
1,7,1.3416878294870458e+19,3066490,23786,1,1,916,314,207,115,160954
1,1,2.941589785902698e+18,21405499,36922,2,2,7131,518,224633,167285,6123536
1,3,1.3495014344780292e+19,4342093,27602,2,1,1184372,25030,90787,231976,0
0,1,6.324020793843805e+18,20711342,27500,3,1,4,33,417,262,313565
1,1,1.5476414034272244e+19,4349798,5193,3,3,3532364,282417,745967,728992,0
1,1,4.110348821605919e+18,2941482,19549,1,1,808681,33096,1020363,831299,1529421
0,1,1.7363854844105062e+19,20017083,23798,1,1,522949,96766,541429,775127,10630200
1,1,1.4340390157469405e+19,4450230,23777,2,2,43408,3530,9935,39335,93023
1,7,1.3090221289647714e+19,20174982,23795,1,1,34345,1198,3,7,462574
0,1,9.098016772504032e+18,10310790,27772,3,1,7429,8012,103589,48769,0
1,48,6.715049002232656e+18,3065545,23783,1,1,10714,504,339,168,0
1,1,8.994557070508579e+18,20030165,23799,1,1,2932,122,3508,4003,754244
0,2,2.324343277850217e+18,21847776,37773,3,2,8169517,765,218662,124898,0
0,1,5.254058357720631e+18,10612167,25725,1,1,1333,1683,32667,30170,3135808
0,1,1.2943519435171692e+18,20068124,24162,2,2,9945724,1398,46,65,12787552
0,1,5.5111324610218e+18,21373985,10040,1,1,25398674,16699,14062,15519,0
1,73,1.1132806224225894e+19,4238209,10325,3,2,4395,1653,1351,41,0
1,1,5.468727571223081e+18,20002590,1381,2,1,4814025,3119,25142,23163,562893
0,1,5.260594170071819e+16,3048011,23782,1,1,19371941,84,68,215,378818
0,1,1.1488048192441942e+19,22096440,38446,3,2,3679801,2870,43512,820,865880
0,1,1.205787899908646e+19,20110163,27961,2,2,191594,100267,404390,386317,53245
1,4,1.5860193830590669e+19,2878230,23777,2,1,6,4,21,22,3862885
0,1,1.4340390157469405e+19,21163921,23808,3,1,267,51,330,39,9941275
0,1,7.995101343583649e+17,20874209,4390,2,2,117905,97206,497410,626273,2639591
1,2,2.0021430589649848e+18,21591312,24124,2,1,14239,10153,214711,181155,6449276
0,1,8.363781040394013e+18,10959866,23806,2,2,17244,109,37,46,14249742
0,1,8.134264174510893e+18,4176373,1268,1,1,576965,2393,3857,4367,2525211
0,1,2.0612961885833254e+18,2052406,387,1,1,24854639,10447,8177,7786,0
0,1,1.4340390157469405e+19,20643914,23808,2,2,474,3466,500,9,11640642
0,77,3.245954376546902e+18,21344713,36612,2,1,72146,68559,274391,19760,0
0,1,1.4340390157469405e+19,9028041,23808,1,1,11902028,299104,12642,12505,899068
0,1,1.077230928844858e+19,20705601,34202,3,2,7246494,30,7477,8553,0
1,1,3.010475069228332e+18,21968537,35824,3,2,3349017,106013,605071,489484,600030
0,1,1.166877803731311e+18,20875601,34781,1,1,18376,24533,62484,56294,1325457
1,2,8.62089534443654e+18,4244198,27547,1,1,81929,1010,1505,1717,1018636
0,1,1.497614692377055e+19,21100887,7694,2,2,14902535,108136,21733,322025,167931
0,1,5.428173735102519e+18,21368190,36020,2,2,15866217,2211,3924,4250,422884
1,1,1.7989747235538194e+19,8936845,24364,3,1,3752694,897619,2583583,615,0
0,1,1.136372424770545e+19,21310444,30405,3,2,7750784,9498,129902,112606,0
1,1,1.4340390157469405e+19,4429268,23808,2,1,1118490,7372,1164,1371,3769599
1,2,1.205787899908646e+19,20163594,27961,2,2,248737,2904,4987,5849,0
0,1,7.90391452832019e+18,20869414,2010,1,1,7628430,5019,8440,70,0
0,1,2.4739008999210875e+18,3508704,17545,2,1,21196,3144,80757,73730,8691116
0,2,1.205787899908646e+19,20180826,27961,1,1,2237,3590,3229,3944,125576
0,1,7.90391452832019e+18,21162252,1325,2,2,1085509,2213,11082,16163,12228733
1,1,1.2972158645927619e+19,10409427,29128,2,1,585,776,905,1238,4667178
1,1,5.120683440510468e+18,8676724,1268,1,1,103481,40,45,13,631420
1,2,5.260594170071819e+16,3048013,23782,2,1,36709,41484,44414,45602,4111777
0,1,1.205787899908646e+19,20192654,27961,3,2,6894493,1028,37220,93067,0
0,2,8.251576754560068e+18,4215966,23445,2,2,96740,17161,34017,9740,3402561
1,1,7.90391452832019e+18,21162526,1325,1,1,1729,10,24,25,658188
1,1,1.5989049276530887e+19,20311826,23828,3,1,4557,25828,24282,140,8078982
1,1,1.5989049276530887e+19,20374506,23823,2,1,1411,18284,15798,15388,13155096
1,1,5.468727571223081e+18,20002483,1381,1,1,24906613,1443,1320,1537,0
0,1,1.1436740804012392e+18,21347375,24897,2,1,491843,35188,133607,38812,0
1,1,1.3319308606163715e+18,21521280,1337,2,1,15937,93042,611766,26799,4247028
0,1,3.760943176014079e+18,4333591,9785,3,2,212565,47069,2266,790,0
0,3,1.2589845281036175e+19,4337846,820,3,1,250547,94927,1976461,889028,0
0,1,2.1115975172883315e+18,21183705,35100,2,1,1452967,83,639,836,971833
0,1,6.418116921803481e+18,3827486,8662,2,2,2333915,11066,113792,99482,71986
1,10,2.8681394733720504e+18,21551399,37470,2,2,10422,14781,133107,3956,0
1,1,4.2981186814246446e+18,21866029,385,1,1,11014098,173,296,408,21108043
1,4,1.703675381942866e+19,21425267,36955,2,2,21881,11128,235136,197674,0
0,2,1.6183133289919328e+19,20937479,22808,2,1,8694858,10251,55522,111397,0
1,1,7.851173573735689e+18,10310507,2648,2,1,7839,13697,931307,791363,10817712
1,1,8.859068455762778e+18,20340573,13254,2,2,99552,27480,210113,83491,47395
1,1,4.203081172173604e+18,4427011,28647,3,2,5171,14758,15004,16780,4633062
0,1,7.100081264239292e+18,21130451,6728,2,1,8846315,24744,266338,222017,7466140
1,1,5.984440426654145e+18,3354111,3713,2,2,1874,1743,4488,4845,537691
0,1,8.994557070508579e+18,20030150,23799,1,1,18288,4567,15,19,10522575
0,1,1.7363854844105062e+19,20017073,23798,1,1,24338401,1435,4,1062,2225687
1,3,5.888277431783336e+18,7955157,6520,2,1,93898,8600,7308,11199,497784
0,1,1.205787899908646e+19,20163591,27961,1,1,4316447,9,18,27,906126
1,1,5.462734656614488e+18,21484721,37315,1,1,2123,5558,40286,19449,11156292
0,1,1.205787899908646e+19,20192676,27961,1,1,22907577,87490,180615,163204,18202007
0,1,1.4340390157469405e+19,9027213,23808,2,1,1,1,0,0,924844
1,10,1.4340390157469405e+19,9027034,23808,2,2,9516,12032,4007,4338,712147
1,7,1.2573919372244996e+19,7815119,16705,1,1,20371,3962,10861,25406,0
0,1,9.60176539679029e+18,20054316,23802,2,2,441161,1361,1375,1946,160545
1,1,1.7428393905688543e+19,21259533,30030,3,3,2624713,1035,5631,725,8790
0,1,1.205787899908646e+19,20146672,27961,2,2,2880033,221,165,1511,0
0,1,1.6261331103425694e+19,1936140,18937,2,2,63405,59973,136194,125396,7208320
0,1,6.51090660178516e+18,21591967,37477,3,1,2290,560,3914,4234,117480
0,1,5.851252814446936e+18,20147163,28698,2,1,2334,1475,15809,16531,1229318
0,1,5.851252814446936e+18,21477562,28698,1,1,92,35,1516,1779,5793958
0,1,1.130902570404585e+19,22002402,38263,2,1,3,274,149,98,7121240
0,1,2.874292127179363e+18,21463246,37020,1,1,17089521,10186,16703,16208,2327236
0,1,1.4340390157469405e+19,9027213,23808,2,1,1,1,0,0,4444025
1,20,1.1689327222955583e+19,4331456,27701,3,2,6022,5387,32105,29969,0
0,1,1.4955103094188083e+19,21697120,37461,1,1,53719,32473,55320,47190,95252
1,11,7.484333488664585e+18,21209488,34691,2,2,6777,8567,718,919,0
1,1,1.1078015115745737e+19,21958170,37507,2,1,962,39918,166696,142405,1316264
1,1,1.682665206743772e+19,4354085,24159,1,1,4122,256,194,276,22881021
0,1,1.4340390157469405e+19,10397422,23808,2,2,15666829,13,50,15,7166188
0,1,7.90391452832019e+18,21162352,1325,2,2,1609,2445,3502,4164,609134
0,1,4.1286333491424783e+18,20975309,35306,3,2,415286,100588,448121,569519,0
1,1,9.621865444227486e+18,4180612,10566,2,1,37253,8296,7098,998,1961105
0,1,1.1243521181800204e+19,21512676,35398,2,1,1754,178,423,973,6794988
0,3,1.410991128041845e+19,20570648,8863,2,2,423491,199993,754657,117228,0
1,1,7.53684113090204e+18,20813082,34619,2,1,19422,23729,162770,158148,170246
0,2,1.7968752776159226e+19,20320783,33100,3,3,2285,603,4555,4920,3780
1,7,1.3090221289647714e+19,20174985,23795,1,1,31,135,3,7,9807556
0,1,6.412234020381601e+18,21962494,38076,2,2,115831,62,2647,4222,0
1,1,1.5822134238473933e+19,20144348,23804,1,1,684,9451,311,411,23469640
1,1,1.4340390157469405e+19,21163923,23808,2,2,417,2916,5156,37,817027
0,1,1.4756578758696272e+19,20715247,3625,2,1,106,4738,36522,33842,9536759
0,1,5.998540974963888e+18,20774646,10628,2,1,971,2354,17112,8985,1183456
0,1,1.3606710857522262e+19,21926038,36911,1,1,214741,1213,1837,2086,330339
1,2,1.4340390157469405e+19,10397173,23808,2,2,11567428,1236,949,1150,0
1,1,1.5989049276530887e+19,20313552,23824,2,1,1359,4147,7806,31,7038305
1,1,8.718971903532905e+18,20896082,35075,2,2,15572912,113,258,92,3245684
0,68,1.1750633790945196e+19,21474012,34536,3,2,3399,3969,126,11231,0
1,7,1.7363854844105062e+19,20017082,23798,2,2,722287,986,751,949,0
0,1,5.497402316540119e+18,21464747,37086,2,1,8190,230,2430,2791,0
1,1,1.588905223280178e+19,3137471,7570,1,1,188,445,820,1744,1610119
1,1,2.8358866201923374e+18,21466408,36924,3,2,92185,83,696,694,0
0,2,1.3998368903896455e+19,2260609,3286,3,3,32918,7475,1269867,1077879,0
0,1,1.205787899908646e+19,20174700,27961,1,1,3926448,6504,14783,15115,0
1,2,1.0556410217340291e+19,4387351,12376,2,1,746823,54590,181137,154095,95890
1,2,1.4340390157469405e+19,3074459,23777,2,1,3079764,31507,87310,77242,2034786
1,1,1.3756257544627677e+19,8350700,24035,2,1,55,195,1151,737,3929877
0,1,4.2981186814246446e+18,2939624,385,3,2,2828,968,692,881,9375406
0,1,1.4531867648059392e+19,21780074,27482,1,1,3653059,52271,62398,6,0
0,1,4.517396212946768e+18,3832373,23793,1,1,22970929,1045,59,130,5839460
0,1,1.772671565321959e+19,21163892,9785,2,1,14904670,153,412,133,5123369
1,1,2.289395764157024e+18,20588311,33793,2,1,138322,1820,3779,293,8891562
0,1,1.503601888999597e+19,1529508,6316,3,1,255,458,14598,14412,10609653
1,1,1.1029660940276564e+19,3834142,27485,2,2,72,8,28,209,483744
0,1,1.2638635711295117e+19,20609548,30316,1,1,13966262,2573,3673,14224,16811227
1,3,1.3557133018779933e+19,20706014,34246,2,1,4,7,361,71,362911
0,1,4.3860513242884e+18,21273440,36450,3,3,337339,2019,17283,12208,162640
0,1,1.7962103236755943e+19,4323440,12248,1,1,198143,808,1323,1540,14208114
1,1,1.7092886344565673e+18,4258435,1722,2,1,305699,8112,30664,32107,15587376
0,1,1.0468467911880278e+19,20598663,854,1,1,3611798,647587,1965539,21305,622790
1,2,1.3416878294870458e+19,3066490,23786,1,1,31474,375,246,115,17068556
0,1,7.90391452832019e+18,21135643,1325,1,1,23332,184030,439668,358319,11515185
0,1,3.747213634163688e+18,10940768,796,2,2,204,1001,5665,45139,3639079
1,1,1.3756257544627677e+19,8175542,24354,2,1,2751,6177,36438,6583,15387875
0,1,2.2721187030078525e+18,21112818,35618,2,1,1494,933,5568,1894,3540836
0,2,1.4340390157469405e+19,21163923,23808,2,1,16875,1146,2591,37,15844693
1,1,1.3658143607857347e+19,21407321,36894,2,2,718,183,3694,351,14750548
0,1,5.120683440510468e+18,8676198,1268,3,2,6927995,361,150,35,0
0,1,5.260594170071819e+16,3048011,23782,1,1,200,84,68,104,14875250
1,1,1.7982858199723894e+17,4411314,11058,2,1,1100596,299248,2384488,1386447,95124
0,1,1.1843126316824535e+19,20125934,32580,3,3,320285,57601,679891,583345,0
1,1,8.994557070508579e+18,20030165,23799,1,1,4402,73,122,180,953592
1,1,1.0347602935615345e+19,21112766,35545,2,1,149315,380338,1957837,1651294,2958912
1,1,1.841489264235657e+19,21222363,36185,3,1,15674,183,8171,8457,1515031
1,1,8.994557070508579e+18,20030165,23799,2,1,947,28,41,52,770269
0,2,2.1115975172883315e+18,21167206,35100,2,2,1123,389,2520,2821,686088
0,1,2.039620248402007e+18,22118810,34292,3,2,1458,8933,6699,6922,437582
0,1,1.4340390157469405e+19,21163927,23808,3,1,5883,850,1409,136,56347
0,1,5.890383857027644e+18,21367817,36641,2,2,183709,6,7683,6834,14028041
1,1,4.8767020671739514e+17,20590563,24027,1,1,24059553,8877,51858,50223,321208
1,1,5.494145166418657e+18,4404110,26293,2,1,11457265,6891,125,240,0
1,1,1.4340390157469405e+19,9027424,23808,2,1,4130,3020,892,1111,3297088
0,1,1.205787899908646e+19,22212253,29951,1,1,11173,21792,78365,69671,22507012
1,1,5.93057146231575e+18,4372720,10986,3,1,510,2273,113359,3659,8822039
1,1,1.205787899908646e+19,20164729,27961,2,1,8536223,7516,59923,56993,584659
0,1,1.205787899908646e+19,20185603,27961,1,1,475927,12334,13640,13907,999208
0,1,1.4756578758696272e+19,21418198,3625,1,1,21795258,252,440,582,0
1,2,8.802768287123155e+18,20871586,34758,3,2,17,18,42,47,3082484
0,1,7.90391452832019e+18,21162262,1325,2,2,10736921,20941,121956,132609,0
1,1,1.2397719443947192e+19,21301099,879,3,1,281720,85175,1953106,1904317,1718457
1,2,1.3090221289647714e+19,20174982,23795,1,1,25377,1547,3,7,577952
1,1,8.848021695083076e+18,20035409,2387,3,1,20466,3791,7074,8106,112367
1,2,9.099290312183782e+18,4233030,10100,2,2,593324,371774,44465,40836,16346699
1,22,1.523471329505401e+19,3499903,23964,2,2,9435,14221,16706,16211,0
